Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
LSRJ21DE,Jeans,5914673,Sophia Patel,40,Other,Argentina,3,3254.22,-308.2,14-07-2024,Online,5.2,Bottoms,July,2024
Q9KWWV7E,Hoodie,2948743,Mia Wilson,40,Male,Japan,1,4044.42,-493.44,10-04-2025,In-Person,9.1,Tops,April,2025
0I0XIVGD,Others,6640938,Noah Patel,28,Female,France,1,780.06,724.66,21-03-2019,Online,1.0,Dresses,March,2019
CFGPABS5,Hoodie,7627742,Aarav Kumar,25,Male,Brazil,4,3447.6,-349.05,04-12-2020,Unknown,4.9,Tops,December,2020
YJHJGMGQ,Kurti,730510,Isabella Patel,19,Male,Switzerland,5,4440.34,1927.62,24-07-2022,In-Person,6.2,Dresses,July,2022
RRNLKC68,Hoodie,9495587,Noah Patel,64,Other,Italy,1,1741.93,345.46,28-03-2023,In-Person,2.0,Tops,March,2023
CH2UF6NC,Saree,2337568,Olivia Johnson,52,Female,China,5,1631.07,1767.74,26-09-2023,Online,7.5,Dresses,September,2023
SQGEN56L,Overcoat,9690020,Ethan Kumar,46,Other,Mexico,3,325.96,-399.53,02-08-2022,In-Person,1.8,Tops,May,2022
UALPLNJO,Leggings,4030966,Emma Patel,21,Male,Sweden,3,2456.11,664.81,21-07-2020,In-Person,8.9,Bottoms,July,2020
UZGXFNG4,Shorts,7450429,Aarav Anderson,36,Other,Australia,1,276.12,-221.91,05-01-2019,In-Person,3.4,Bottoms,January,2019
P8ICXA28,Others,5418656,Liam Wilson,48,Other,UK,3,2744.78,-357.02,13-12-2018,In-Person,8.2,Tops,December,2018
AFNS3IFG,Shirt,1734434,Liam Kumar,57,Other,Brazil,3,4605.92,1360.44,13-07-2020,In-Person,1.5,Tops,July,2020
XWVW2BC2,Floral Dress,9555633,Emma Kumar,35,Other,Russia,5,863.0,-143.69,21-04-2025,In-Person,4.8,Tops,April,2025
K9QLYLA0,Trousers,9058613,Ethan Anderson,45,Male,Norway,3,3141.78,1632.18,02-01-2019,In-Person,1.3,Bottoms,January,2019
3B6KYJ80,Sweater,7281601,Olivia Lee,20,Male,Norway,4,2874.85,604.3,12-06-2018,In-Person,2.5,Tops,June,2018
MVMKWDU6,Tracksuit,5056097,Unknown,54,Male,Germany,2,3748.55,1072.16,05-01-2024,In-Person,4.7,Bottoms,October,2024
HKJSSVGJ,Leggings,206011,Olivia Lee,60,Male,Germany,3,4404.76,27.07,27-06-2020,Online,8.1,Bottoms,June,2020
VPY4HDE0,Kurti,8846184,Sophia Brown,35,Other,Sweden,5,3999.14,1880.94,17-01-2018,Online,5.2,Dresses,December,2022
RSZPAKIC,Saree,6860039,Emma Lee,38,Male,Russia,2,4565.52,764.48,08-10-2019,In-Person,8.9,Dresses,October,2019
H7HOFO3T,Kurti,3138675,Aarav Kumar,60,Female,UK,1,960.45,468.46,28-05-2023,Online,6.6,Dresses,May,2023
PSPF1Q9E,Tracksuit,1060648,Olivia Wilson,22,Other,Argentina,5,2646.83,-313.62,14-12-2022,Online,9.6,Bottoms,December,2018
KRJ7RDGU,Sweater,487716,Liam Smith,40,Female,Brazil,5,3958.38,703.04,09-05-2021,In-Person,3.0,Tops,May,2021
1I4FSUDE,Shirt,2145894,Lucas Wilson,46,Other,Spain,2,748.77,935.66,14-09-2022,In-Person,6.6,Tops,September,2022
9Q2CU6J8,Shorts,3639845,Liam Anderson,15,Other,South Africa,2,944.16,840.24,07-09-2021,Online,2.8,Bottoms,September,2021
ZEBINGJD,Tracksuit,9612656,Mia Anderson,50,Male,Singapore,4,3458.84,-30.4,07-07-2019,In-Person,8.8,Bottoms,July,2019
IP1KWI9P,Leggings,9534860,Sophia Smith,33,Other,Denmark,5,4586.96,761.96,10-04-2022,Online,5.8,Bottoms,April,2022
MLAK4HIZ,Tracksuit,1374935,Aarav Brown,54,Female,Spain,1,3262.77,113.06,13-01-2018,Online,6.6,Bottoms,January,2018
WYT5C9T7,Hoodie,5224690,Emma Taylor,42,Female,Sweden,4,242.74,1275.88,20-07-2024,In-Person,5.6,Bottoms,July,2024
CIX8BBGX,Others,9211991,Olivia Smith,37,Female,UK,5,1586.89,1212.22,24-08-2023,Online,4.9,Dresses,August,2023
4BP0PBRH,Blazer,6102757,Noah Anderson,57,Male,China,1,3471.13,1903.15,22-02-2019,Online,7.9,Tops,February,2019
QNMGHO3V,Jeans,7921948,Lucas Wilson,46,Female,Russia,1,2969.45,809.31,15-01-2020,In-Person,3.6,Bottoms,January,2020
NHVS4BV8,Gown,5317649,Lucas Anderson,32,Other,Russia,2,3995.49,1458.87,23-02-2022,In-Person,3.1,Dresses,June,2024
WGBTXV0B,Jeans,4437790,Amelia Kumar,25,Other,Argentina,5,1813.67,1313.13,14-12-2022,Online,7.9,Tops,December,2022
HTQR37E7,Blazer,9753997,Amelia Wilson,41,Other,Switzerland,4,2289.3,455.43,19-04-2022,Online,7.4,Tops,April,2022
EH0G8ZTN,Saree,4716508,Aarav Lee,44,Other,Canada,4,1676.61,1574.87,08-10-2023,Online,2.2,Dresses,October,2023
VZFXEE0Q,Shirt,3847244,Aarav Smith,55,Male,South Africa,1,4361.24,454.55,22-12-2021,In-Person,4.1,Tops,January,2021
P7D7N8YW,Trousers,80869,Noah Johnson,19,Female,Russia,4,1991.03,149.7,18-04-2021,Online,6.2,Bottoms,April,2021
3G359JST,Chinos,113287,Noah Sharma,52,Other,Norway,4,4535.55,1030.24,16-03-2021,In-Person,6.8,Bottoms,March,2021
7UCSQZMU,T-shirt,2133531,Sophia Taylor,33,Female,South Africa,3,1329.48,1015.59,12-09-2022,Online,6.0,Tops,September,2022
GLQ6LNFI,Jeans,5225243,Mia Lee,28,Male,China,2,1351.39,1228.08,04-10-2023,Online,1.9,Bottoms,October,2023
JD4V1283,Gown,7169986,Lucas Wilson,18,Male,Spain,4,1392.63,-19.05,25-05-2018,In-Person,5.2,Dresses,May,2018
NZ8JYWE6,Jacket,9582927,Isabella Anderson,64,Female,Spain,3,2638.49,1239.26,06-07-2025,In-Person,8.8,Tops,July,2025
UHZZYME0,Shorts,5346311,Noah Taylor,29,Male,Japan,2,4579.58,732.16,13-08-2023,In-Person,3.1,Bottoms,August,2023
9UIV2IM8,T-shirt,1308566,Emma Patel,24,Other,Australia,3,4802.95,1642.21,24-01-2021,In-Person,5.6,Tops,January,2023
P5K13STQ,Skirt,2708901,Sophia Smith,21,Male,Norway,1,470.91,60.79,20-06-2022,Online,9.1,Tops,June,2022
4UNF1PT8,Chinos,6248303,Aarav Sharma,48,Male,Sweden,3,2646.83,1038.05,19-12-2023,In-Person,6.8,Bottoms,December,2023
FAU0X1OL,Saree,2961785,Sophia Lee,17,Other,Sweden,3,3830.62,1085.85,26-05-2022,In-Person,1.1,Dresses,May,2022
Z5HNNGMA,Trousers,2197001,Olivia Sharma,55,Male,UK,3,4694.93,435.51,28-07-2021,In-Person,5.9,Bottoms,July,2021
W3OLUQGG,Overcoat,4739702,Isabella Anderson,38,Male,Norway,5,3210.55,1223.1,05-04-2023,In-Person,6.3,Dresses,Unknown,2023
NLK3YVT8,Chinos,354162,Ethan Kumar,65,Other,South Africa,2,3353.42,-455.28,26-09-2019,Online,3.3,Bottoms,September,2019
UW9QSHH1,Leggings,6612001,Sophia Johnson,65,Female,USA,3,4904.26,1713.09,24-09-2022,In-Person,5.5,Bottoms,September,2022
SR6LJGJB,Hoodie,7705716,Amelia Taylor,64,Female,Japan,3,3447.33,1711.42,08-07-2023,In-Person,9.7,Tops,July,2023
PKYKV0BO,Gown,3481044,Noah Brown,51,Male,Italy,5,1188.82,1864.55,24-06-2024,In-Person,9.8,Dresses,June,2024
42YTJSP1,Crop Top,1863847,Noah Smith,22,Other,USA,2,2603.0,-444.48,06-01-2022,Online,7.3,Tops,January,2022
3K1EBYCS,Shorts,7685114,Sophia Brown,16,Male,Brazil,2,3234.82,569.26,22-09-2018,Online,7.0,Bottoms,September,2018
37YL28XR,T-shirt,1679768,Olivia Patel,26,Other,Mexico,5,3867.76,19.79,27-05-2023,In-Person,4.0,Tops,May,2023
WGG8SOLN,Shirt,8981099,Ethan Sharma,60,Other,Germany,2,2400.85,-277.59,18-03-2024,Online,7.6,Tops,March,2024
MB6SU4I7,Tracksuit,8573741,Amelia Brown,39,Female,UK,2,4143.42,916.47,20-08-2020,In-Person,7.6,Bottoms,September,2024
YLTQLOWO,Shorts,8236015,Unknown,28,Other,Australia,1,4032.48,139.47,20-07-2019,In-Person,3.7,Bottoms,July,2022
F7ICY9HW,Leggings,9701177,Sophia Wilson,44,Female,UAE,3,2646.83,942.1,01-01-2021,Online,2.5,Tops,January,2021
R9CV9PBE,Jacket,4781746,Olivia Lee,36,Other,Canada,2,312.99,1382.09,10-03-2023,In-Person,7.4,Tops,March,2023
YDTE9HA4,Hoodie,8058762,Amelia Wilson,29,Female,Switzerland,5,3461.14,41.05,15-12-2024,Online,5.5,Tops,December,2024
VL0FNC2D,Hoodie,7880343,Amelia Anderson,18,Other,UK,4,3707.76,1779.46,12-01-2018,In-Person,9.9,Bottoms,January,2018
3A13U2R3,Saree,5992836,Sophia Wilson,53,Female,Denmark,5,3181.91,1427.12,23-03-2025,In-Person,9.3,Dresses,March,2025
EM7FYX7I,Crop Top,578905,Amelia Johnson,56,Female,South Africa,3,3461.74,1923.19,12-06-2021,Online,1.5,Tops,June,2021
OMBCPSHK,Kurti,997827,Emma Patel,40,Other,Australia,3,3688.31,468.13,16-10-2019,In-Person,1.7,Dresses,October,2019
4I5CGG65,Overcoat,8340884,Unknown,38,Male,South Africa,2,3594.3,1742.04,04-07-2023,Online,9.6,Tops,July,2023
ZMHXM6NX,T-shirt,9156273,Olivia Smith,61,Other,UK,5,2527.39,456.35,22-02-2018,Online,3.8,Tops,February,2018
B092I7LM,Overcoat,4875610,Olivia Lee,34,Other,Canada,2,3996.35,1209.34,20-01-2024,In-Person,6.7,Tops,January,2024
NK05DIE9,Gown,5352411,Amelia Wilson,42,Male,Russia,5,2308.53,863.28,18-04-2019,Online,1.2,Dresses,April,2019
UZM9Y20D,Jeans,8563843,Mia Johnson,34,Other,Sweden,4,3740.65,810.31,07-10-2022,In-Person,6.4,Bottoms,October,2022
4KJBYZZ3,Floral Dress,7203327,Lucas Johnson,55,Male,Singapore,1,4880.04,1258.51,19-09-2021,In-Person,6.4,Dresses,September,2021
9CHX0CK7,Hoodie,9490336,Aarav Taylor,48,Female,Denmark,5,3361.54,1623.04,01-02-2024,In-Person,3.4,Tops,February,2022
NTNSD4KN,Gown,8070162,Olivia Lee,34,Male,Russia,1,1222.81,1551.22,22-10-2020,In-Person,6.6,Dresses,October,2020
IXRA0V9O,Jeans,5872535,Sophia Taylor,63,Female,France,4,1165.19,1290.63,05-09-2023,Online,1.2,Bottoms,August,2023
7OMBYER7,Skirt,2859162,Ethan Sharma,20,Female,Norway,4,2037.39,977.86,12-03-2021,Online,7.9,Bottoms,March,2021
PEK9Y2MW,Sweater,3193876,Amelia Johnson,23,Other,Spain,5,4558.01,1039.46,03-12-2018,Online,5.3,Tops,March,2024
6L5KARTT,Trousers,3521896,Amelia Brown,56,Unknown,Italy,2,4134.99,1145.66,26-01-2019,Online,9.5,Bottoms,January,2019
E44O6504,Overcoat,7323822,Aarav Johnson,49,Other,Singapore,3,1855.68,126.65,28-02-2024,Online,8.9,Tops,February,2024
H7L7P6IH,Floral Dress,5841776,Lucas Johnson,43,Unknown,Spain,2,3730.61,1113.83,04-11-2022,Online,8.8,Dresses,November,2022
270DGD1N,Shorts,2602150,Olivia Sharma,20,Other,Japan,4,4531.17,1378.88,26-10-2018,In-Person,1.5,Bottoms,October,2018
OEDZZKGV,Chinos,7238329,Emma Lee,49,Male,Germany,5,4716.56,-492.68,01-06-2021,In-Person,3.7,Bottoms,June,2021
LYXY9DNU,Blazer,2822520,Emma Smith,21,Male,Netherlands,2,4387.41,558.86,18-03-2019,In-Person,6.9,Others,December,2019
I5WI3Z7L,Crop Top,4903230,Emma Patel,39,Female,Brazil,5,1820.91,1391.16,23-09-2018,In-Person,8.6,Bottoms,Unknown,2018
Y7VVKLEY,Floral Dress,8657267,Emma Lee,31,Other,Denmark,2,4845.07,216.88,20-01-2020,Online,2.3,Dresses,January,2020
LHV2UX0C,Leggings,2219155,Olivia Sharma,57,Female,Brazil,1,1433.59,597.99,18-09-2023,Online,5.6,Others,April,2023
672UXWIZ,Gown,4664375,Liam Lee,60,Male,Denmark,3,1040.2,967.65,28-08-2023,In-Person,9.3,Dresses,August,2023
4KK1584Q,Floral Dress,1359853,Sophia Anderson,44,Other,USA,5,1620.13,399.06,19-06-2019,Online,7.6,Dresses,June,2019
R76JNSND,Tank Top,232861,Olivia Johnson,31,Male,Russia,5,2380.53,457.3,25-10-2024,In-Person,9.8,Tops,October,2024
B8D99IFV,Gown,9605404,Isabella Taylor,43,Female,Canada,5,2646.83,1123.53,26-02-2020,Online,8.4,Dresses,February,2020
8OOBUPH4,Shirt,7322763,Emma Wilson,63,Male,China,4,2229.63,1735.03,28-09-2022,In-Person,4.5,Bottoms,September,2022
HFOPKXJX,Leggings,932250,Unknown,50,Other,Spain,3,1053.87,1505.44,02-06-2019,In-Person,6.1,Bottoms,June,2018
OKG77FT3,Shorts,5825108,Ethan Smith,47,Male,Germany,4,3933.11,1608.98,04-01-2022,In-Person,8.8,Bottoms,January,2022
YC93MNMO,Overcoat,830591,Olivia Patel,17,Male,Argentina,1,3818.66,1911.11,14-08-2018,Online,5.4,Tops,August,2018
BBLK9TXK,T-shirt,48146,Noah Anderson,33,Male,China,1,3949.19,490.2,12-11-2025,Online,4.7,Tops,November,2025
86LOE6PT,Shirt,9823654,Liam Brown,34,Female,China,3,2300.32,1196.28,09-09-2022,In-Person,3.3,Tops,September,2022
K0QAURSX,Shorts,4112833,Mia Sharma,42,Female,Netherlands,3,2823.09,1864.56,21-09-2024,In-Person,7.7,Tops,March,2024
WVPEW8KD,T-shirt,5613027,Sophia Smith,31,Other,Netherlands,4,2177.97,554.51,27-05-2020,Online,9.7,Tops,May,2020
SMXFV7UR,Jeans,433805,Olivia Johnson,42,Female,Germany,1,1680.48,-371.42,02-09-2019,In-Person,6.5,Bottoms,September,2019
BGWJ3DQH,Crop Top,8041138,Noah Kumar,28,Other,Netherlands,1,3153.59,1409.92,21-05-2024,Online,7.2,Tops,May,2024
XON008F6,Tank Top,1112649,Mia Anderson,42,Other,Brazil,5,876.91,1325.84,21-08-2024,In-Person,1.9,Tops,August,2024
DK6ZU3ZU,Chinos,7652894,Isabella Johnson,52,Other,Italy,3,4755.26,985.18,19-04-2023,In-Person,7.8,Bottoms,April,2020
KZLGQI1U,Tank Top,6755943,Isabella Johnson,28,Other,Canada,2,301.36,367.25,01-11-2019,Online,3.3,Tops,November,2019
EI3PR1O1,Skirt,4581353,Aarav Kumar,40,Male,Singapore,3,3859.61,1649.15,10-01-2024,In-Person,9.3,Bottoms,January,2024
5KUFIX5N,Skirt,5203157,Sophia Lee,52,Female,Japan,4,4239.4,586.18,10-05-2025,In-Person,2.0,Bottoms,May,2025
JXMFC5LJ,Chinos,8791382,Isabella Johnson,31,Female,Canada,4,4646.23,1311.02,04-04-2025,Online,2.8,Bottoms,April,2025
F85IH3OU,Trousers,6565639,Mia Taylor,28,Unknown,India,3,1147.85,275.93,07-06-2022,In-Person,1.9,Bottoms,June,2022
I0EGFW2L,Sweater,981647,Aarav Brown,63,Other,USA,3,3544.17,516.01,20-08-2022,Online,8.3,Tops,August,2022
AQWHQORK,Skirt,9944237,Sophia Brown,21,Male,India,1,1339.71,-426.07,14-02-2022,Online,6.9,Bottoms,February,2022
6QG4PLSN,Saree,5880505,Noah Taylor,44,Female,Singapore,4,1414.64,-12.26,21-09-2022,In-Person,8.8,Dresses,September,2022
VGBKHL8V,Saree,9626662,Sophia Anderson,25,Male,Italy,3,4114.24,-294.54,08-07-2019,In-Person,3.2,Dresses,July,2019
XZ2ROSP7,T-shirt,7116544,Liam Patel,43,Female,Sweden,5,4935.69,1244.4,06-07-2025,Online,7.7,Tops,July,2025
AI9STWGX,Others,2715401,Noah Anderson,29,Other,Italy,1,2925.23,1133.07,17-04-2025,Online,1.7,Dresses,April,2025
RNP5YFQ1,Overcoat,9973397,Olivia Kumar,46,Other,Norway,2,2646.83,264.16,15-07-2021,Online,6.3,Tops,July,2021
6PW1JI1X,Tank Top,3447136,Noah Brown,50,Female,China,1,3375.35,994.81,17-01-2024,Online,7.2,Tops,January,2024
OR0QA5JO,Skirt,7109069,Emma Sharma,16,Female,France,3,291.83,-311.72,10-03-2024,Online,5.9,Bottoms,March,2024
DT058A78,Hoodie,495019,Amelia Anderson,52,Male,South Africa,5,940.54,95.29,09-03-2019,Online,8.4,Tops,March,2019
Z761CRL2,Jacket,5714490,Olivia Sharma,54,Unknown,Russia,5,1279.01,1532.87,13-07-2018,In-Person,8.6,Tops,July,2018
JZIP6BAS,Gown,5530525,Lucas Taylor,18,Female,India,5,2930.29,-371.18,21-09-2020,In-Person,8.8,Dresses,September,2020
04FSBFVL,Shirt,7181624,Mia Brown,21,Other,UK,4,2764.95,362.06,19-02-2018,Online,9.5,Tops,February,2018
6F1S04G8,Gown,2910312,Lucas Lee,42,Male,China,1,1882.78,1525.06,03-06-2023,Online,6.3,Dresses,June,2023
2K8Z7S2I,Tank Top,1497262,Aarav Patel,45,Male,India,4,2287.11,392.49,25-11-2023,Online,9.8,Tops,November,2023
UMXJZAGY,Jeans,866270,Liam Wilson,33,Other,Denmark,4,3151.61,1565.25,22-03-2022,Online,9.3,Bottoms,March,2022
RZD6T4ZB,Jacket,6902931,Liam Lee,16,Female,Italy,4,3614.55,1837.45,08-10-2020,Online,7.7,Tops,October,2025
QQXSIBVT,Skirt,5327409,Emma Johnson,32,Male,India,5,578.08,841.18,15-12-2023,Online,7.3,Bottoms,December,2023
0D8XVC6P,Hoodie,4123397,Mia Patel,19,Other,Netherlands,1,483.35,1156.93,06-11-2020,Online,8.5,Tops,November,2020
JV1OZ4CD,Kurti,1448468,Sophia Anderson,50,Female,Japan,2,2874.11,-58.26,23-02-2022,Online,2.7,Dresses,February,2022
QSA24ARB,Shorts,4865693,Ethan Sharma,43,Other,Spain,5,4976.23,-292.06,04-07-2024,Online,4.5,Bottoms,July,2024
G267ITM6,T-shirt,7280931,Noah Brown,32,Other,Japan,1,2646.83,497.51,06-03-2024,Online,1.3,Tops,March,2024
5JNU4ON3,Shorts,890804,Olivia Anderson,46,Male,Germany,3,3635.35,-150.02,08-06-2020,In-Person,9.9,Bottoms,June,2020
K1E6TEI1,Tracksuit,4060507,Liam Smith,41,Other,China,2,3228.31,784.42,02-02-2024,In-Person,9.9,Bottoms,February,2024
JYM2MHGP,Floral Dress,6926996,Aarav Kumar,17,Other,UK,4,4768.31,1482.0,23-12-2019,In-Person,1.6,Dresses,December,2019
6FMFPC7G,Kurti,4087090,Liam Brown,48,Other,China,1,1992.03,758.33,14-12-2023,Online,8.3,Dresses,December,2023
4XAM0MHE,Tank Top,1855999,Isabella Patel,15,Female,Singapore,1,4151.06,426.29,28-04-2021,In-Person,6.9,Tops,April,2021
WM938OLF,Leggings,6629252,Isabella Johnson,25,Female,Netherlands,2,4097.95,490.0,24-11-2025,Online,2.8,Bottoms,November,2025
J1GXK2WZ,Trousers,7743950,Isabella Wilson,65,Female,Denmark,2,4092.76,-21.41,27-11-2025,Online,6.3,Bottoms,November,2025
SHO5U6ZK,Tank Top,136605,Emma Lee,53,Other,Russia,2,4067.16,1012.73,28-09-2020,Online,1.5,Others,September,2020
GEFF76KU,Overcoat,2896891,Sophia Anderson,37,Female,Norway,5,871.11,1547.84,24-01-2024,Online,4.0,Tops,January,2024
486UVQW9,Shorts,9236821,Sophia Taylor,27,Female,Canada,3,3407.73,-138.56,10-03-2023,In-Person,3.9,Bottoms,March,2018
A1K8OESW,Jacket,607573,Sophia Lee,26,Female,Australia,4,3037.84,1427.88,16-03-2024,In-Person,1.2,Tops,January,2024
O527KRRJ,Shorts,1123907,Olivia Wilson,48,Male,Spain,3,1414.53,1163.45,03-10-2019,Online,5.7,Bottoms,October,2019
W0JSPS1B,Skirt,4063087,Olivia Kumar,58,Male,Brazil,3,4540.79,1603.43,14-04-2021,In-Person,7.2,Bottoms,April,2021
0PY6T9OX,Skirt,3163210,Amelia Johnson,64,Male,Japan,2,1562.27,1584.78,23-10-2024,In-Person,7.4,Others,October,2024
4DECORDV,Floral Dress,684428,Lucas Patel,15,Other,Sweden,2,3301.48,649.86,18-07-2020,In-Person,5.5,Dresses,July,2020
34SVWH9A,Jeans,3128452,Sophia Patel,65,Female,France,1,2656.85,1995.29,18-03-2019,In-Person,8.2,Bottoms,March,2019
TFTJKIXL,Blazer,2050832,Mia Patel,47,Female,UK,3,3905.9,873.8,02-06-2024,In-Person,8.7,Tops,June,2024
ODC8OTDS,Saree,8752163,Emma Brown,17,Male,Norway,4,1444.34,1454.54,13-06-2020,In-Person,7.4,Dresses,June,2020
ASWL6S78,Jeans,9174218,Noah Sharma,65,Female,UK,4,2057.08,715.29,25-10-2024,In-Person,4.1,Bottoms,October,2024
KKZOKJ82,Tracksuit,3487481,Mia Smith,57,Male,Singapore,1,1730.46,765.27,25-10-2024,Online,6.8,Bottoms,October,2024
QSC0T06M,Trousers,4287749,Mia Anderson,20,Female,Denmark,3,2738.61,770.07,19-03-2022,In-Person,8.7,Bottoms,March,2022
8VXHF6M7,Floral Dress,110335,Lucas Taylor,16,Other,Singapore,4,1294.58,-323.8,24-10-2018,Online,5.1,Dresses,October,2018
BKHOW2P6,Leggings,7535160,Amelia Patel,29,Female,Mexico,5,1332.36,1870.01,01-06-2020,In-Person,2.5,Bottoms,June,2020
OHEUE0YY,Overcoat,8922830,Olivia Brown,36,Other,Mexico,4,3907.22,1355.52,07-08-2020,In-Person,6.9,Tops,August,2020
CEFKK5R5,Skirt,382336,Liam Anderson,64,Other,Singapore,3,4673.58,1561.06,16-03-2025,Online,1.3,Bottoms,March,2025
I9IV2DVW,Leggings,4019263,Sophia Brown,56,Other,Others,5,3306.15,9.17,14-04-2020,Online,9.4,Bottoms,April,2020
Q736OJB5,Blazer,8321742,Noah Smith,55,Male,Brazil,1,4719.01,130.25,13-08-2021,In-Person,4.6,Tops,August,2021
03EVPYCK,Tank Top,3009490,Amelia Sharma,17,Male,Switzerland,4,3427.32,980.5,24-05-2020,In-Person,5.8,Tops,May,2020
SMGGCK0J,Hoodie,6294838,Emma Anderson,40,Female,Norway,3,4543.86,-438.2,05-02-2018,Online,4.5,Tops,February,2018
7RW7Q2SY,Sweater,8790894,Olivia Lee,15,Other,Australia,4,1428.34,-266.3,17-10-2024,Online,9.5,Tops,October,2024
J63PO0F0,Tank Top,173758,Ethan Anderson,47,Female,Denmark,5,1514.6,1029.46,15-06-2022,In-Person,6.6,Tops,June,2022
83N7NHX6,Sweater,7331189,Lucas Anderson,60,Female,Canada,3,635.99,-19.71,02-01-2024,In-Person,2.6,Tops,January,2024
5RH087RH,Saree,2618082,Ethan Wilson,40,Male,Germany,4,4987.49,608.22,03-08-2024,In-Person,2.9,Dresses,August,2024
T604FH6P,Sweater,8531213,Sophia Patel,28,Other,Germany,4,1958.13,1003.08,06-12-2023,In-Person,2.5,Tops,December,2019
2D74RYC9,Jeans,2903997,Lucas Smith,39,Male,UK,5,3546.15,-318.37,08-08-2020,Online,5.0,Bottoms,August,2020
ZXULGOP9,Overcoat,9872130,Aarav Anderson,47,Female,Australia,5,1302.15,-413.16,26-11-2020,In-Person,7.2,Tops,November,2020
T31AL8MA,Sweater,3457914,Sophia Sharma,39,Other,Australia,4,2535.11,282.39,08-09-2024,In-Person,9.0,Tops,September,2024
9ZK5LHUS,Jeans,4631913,Mia Wilson,15,Other,Canada,1,3110.08,1765.87,26-10-2024,Online,5.3,Bottoms,October,2024
GEL71EAN,Saree,5913894,Aarav Anderson,28,Male,Spain,1,4049.68,1848.72,09-12-2019,In-Person,2.1,Dresses,December,2019
DPVW3D47,Tracksuit,9308653,Sophia Wilson,32,Other,Australia,3,2220.72,1356.7,08-09-2021,In-Person,5.0,Bottoms,September,2021
SYRAVRF1,Crop Top,6267403,Emma Kumar,21,Male,Japan,4,1434.15,1933.16,05-08-2024,Online,3.1,Tops,August,2024
Z3ZGYVSV,Tracksuit,3794833,Liam Kumar,46,Other,Spain,2,3340.99,351.56,05-08-2020,Online,6.8,Bottoms,August,2020
9OAO0Y0J,Crop Top,6557622,Ethan Patel,20,Female,Netherlands,3,876.9,165.66,20-03-2023,In-Person,8.0,Tops,March,2023
HWODCRJI,Chinos,2264103,Ethan Smith,18,Unknown,Canada,1,1917.44,-66.6,18-08-2022,In-Person,3.4,Bottoms,August,2022
AQLP9N8X,Crop Top,2176639,Ethan Lee,63,Female,Germany,4,2695.05,1098.2,23-07-2021,In-Person,3.1,Others,July,2021
DLTUIWGJ,Jeans,8011941,Liam Anderson,17,Other,Argentina,2,1372.52,497.56,16-09-2023,Online,9.1,Bottoms,September,2023
Q29189PK,Leggings,8727481,Isabella Sharma,54,Other,Canada,1,530.75,1139.4,20-10-2023,In-Person,4.1,Bottoms,October,2023
942BK7WV,Hoodie,9156278,Isabella Lee,41,Female,Singapore,1,539.05,1896.38,19-12-2025,Online,3.9,Tops,December,2025
05S6YFXM,Sweater,9669902,Isabella Wilson,22,Female,Sweden,4,3309.79,-40.55,12-11-2021,Online,3.7,Tops,Unknown,2021
XPAFBFC6,Tank Top,2960133,Mia Johnson,19,Other,France,5,1459.61,1261.56,21-12-2019,In-Person,2.2,Tops,December,2019
TVN29X17,Hoodie,9908997,Lucas Taylor,40,Other,Russia,3,1265.71,1464.79,06-08-2024,Online,6.4,Tops,August,2024
KGBCKFIU,Skirt,5394711,Ethan Johnson,33,Female,Netherlands,3,2414.28,922.33,24-10-2019,In-Person,6.1,Bottoms,October,2019
1SJ1HAB7,Overcoat,3831617,Unknown,39,Other,UAE,2,2582.38,1861.41,11-08-2021,In-Person,2.4,Tops,August,2021
URXAYJUK,T-shirt,2132476,Noah Anderson,32,Male,UK,2,1869.82,100.3,09-05-2025,Online,7.1,Tops,May,2025
BR5XC8UD,Sweater,3684650,Noah Sharma,47,Male,Russia,3,266.35,657.14,12-06-2020,Online,1.2,Tops,June,2020
YGXZ1U7E,Overcoat,1355912,Olivia Lee,24,Other,Singapore,2,664.49,-246.87,02-09-2020,In-Person,3.6,Tops,September,2020
9DFGQLI0,Shirt,335605,Liam Taylor,50,Male,Spain,5,3509.85,-119.46,10-08-2019,In-Person,8.6,Tops,August,2019
ITH7CB9Q,Saree,5826485,Emma Kumar,35,Male,Argentina,4,3438.05,1838.03,28-12-2020,In-Person,9.0,Dresses,December,2020
RYU4M1SE,Leggings,1917644,Amelia Lee,15,Male,India,4,3727.51,262.78,21-04-2022,In-Person,6.4,Bottoms,April,2022
PL2HHOXV,Jacket,7897685,Unknown,15,Female,Spain,1,2935.0,1376.57,24-11-2023,Online,6.5,Tops,November,2023
8YMU6821,Trousers,5055497,Aarav Smith,23,Male,Russia,4,1915.96,-411.42,09-04-2023,In-Person,2.1,Bottoms,April,2023
A3TPGQT5,Jeans,6941188,Isabella Johnson,59,Female,USA,4,316.35,754.97,03-07-2018,Online,1.0,Bottoms,October,2018
BTHM1SMC,Jeans,816540,Aarav Taylor,30,Other,Netherlands,3,3082.92,-207.66,20-10-2020,In-Person,3.4,Bottoms,October,2020
CES2Y9FU,Tracksuit,1622275,Sophia Anderson,63,Other,France,5,1341.56,293.49,11-08-2019,Online,3.8,Bottoms,August,2019
